"","...1","ENTREZID","ENSEMBL","SYMBOL","logFC","logCPM","F","PValue","FDR","direction"
"ENSG00000162076","FLYWCH2",114984,"ENSG00000162076","FLYWCH2",-0.040419169034105,3.49024177752643,0.0968718554819391,0.757350889388132,0.866506227616931,"down"
"ENSG00000214013","GANC",2595,"ENSG00000214013","GANC",0.0220625939300352,5.82045812867199,0.0968094874867693,0.757426462044647,0.866506227616931,"up"
"ENSG00000277147","LINC00869",57234,"ENSG00000277147","LINC00869",-0.035902642804539,3.39254787633714,0.0968065842614647,0.757429980597581,0.866506227616931,"down"
"ENSG00000179532","DNHD1",144132,"ENSG00000179532","DNHD1",0.0499341927342323,4.78236422499577,0.0966601591884914,0.757607515185985,0.866612856877044,"up"
"ENSG00000007038","PRSS21",10942,"ENSG00000007038","PRSS21",-0.107391788748648,0.123405851600572,0.0965919275678401,0.757690293794828,0.866612856877044,"down"
"ENSG00000083838","ZNF446",55663,"ENSG00000083838","ZNF446",-0.0332173909330306,2.7497415294892,0.0965610336868345,0.757727784821514,0.866612856877044,"down"
"ENSG00000241230","RN7SL801P",106481139,"ENSG00000241230","RN7SL801P",-0.111006932416255,-1.33194779430425,0.0964821234272564,0.757823575673098,0.866612856877044,"down"
"ENSG00000119912","IDE",3416,"ENSG00000119912","IDE",0.0211634393419577,5.76304476505049,0.0964586012516919,0.757852138072247,0.866612856877044,"up"
"ENSG00000146250","PRSS35",167681,"ENSG00000146250","PRSS35",0.130986675958851,0.0178988855434009,0.0964316911879899,0.757884818994058,0.866612856877044,"up"
"ENSG00000178460","MCMDC2",157777,"ENSG00000178460","MCMDC2",0.0639133592405475,-0.483156786692119,0.0964036743795511,0.757918849325873,0.866612856877044,"up"
"ENSG00000128872","TMOD2",29767,"ENSG00000128872","TMOD2",0.0319212434296642,6.87601985529883,0.096338598394561,0.757997914182087,0.866638629398937,"up"
"ENSG00000178913","TAF7",6879,"ENSG00000178913","TAF7",-0.033267124173397,6.86616499012521,0.096208686920731,0.758155839491063,0.866716123102029,"down"
"ENSG00000235670","RPL21P40",100271158,"ENSG00000235670","RPL21P40",0.109615290427998,-1.78012563590572,0.0961898458503994,0.758178753133604,0.866716123102029,"up"
"ENSG00000183579","ZNRF3",84133,"ENSG00000183579","ZNRF3",0.0778214264203024,0.406570233601147,0.0960888740511557,0.758301592413985,0.866791919398436,"up"
"ENSG00000141540","TTYH2",94015,"ENSG00000141540","TTYH2",0.0349925770005062,3.48462850209658,0.095913801040781,0.75851474915312,0.866970935889044,"up"
"ENSG00000107362","ABHD17B",51104,"ENSG00000107362","ABHD17B",-0.0206627076280924,4.86977726081291,0.0956559258866263,0.75882910950759,0.867176942026697,"down"
"ENSG00000136732","GYPC",2995,"ENSG00000136732","GYPC",-0.0820623545742838,10.0874715031641,0.0956336099047452,0.758856335464709,0.867176942026697,"down"
"ENSG00000185015","CA13",377677,"ENSG00000185015","CA13",-0.0305636350728594,2.8953541903249,0.0956267837769358,0.75886466417768,0.867176942026697,"down"
"ENSG00000129824","RPS4Y1",6192,"ENSG00000129824","RPS4Y1",0.291779432742533,6.84685705900201,0.0954268844331235,0.759108710761403,0.867391172558789,"up"
"ENSG00000187510","PLEKHG7",440107,"ENSG00000187510","PLEKHG7",0.0815913874253018,0.0661918807236404,0.0952271944263174,0.759352782093272,0.867605399437666,"up"
"ENSG00000160216","AGPAT3",56894,"ENSG00000160216","AGPAT3",-0.0232068653699971,5.75696549771866,0.0951159243729347,0.759488903908387,0.867696264882518,"down"
"ENSG00000170684","ZNF296",162979,"ENSG00000170684","ZNF296",0.0591297225629215,0.557592301782405,0.0950680752408015,0.759547466836221,0.867698514382903,"up"
"ENSG00000119487","MAPKAP1",79109,"ENSG00000119487","MAPKAP1",0.0159038777646628,6.60109239111163,0.0949811458537078,0.7596539017888,0.867723797419433,"up"
"ENSG00000083812","ZNF324",25799,"ENSG00000083812","ZNF324",-0.0262205552011547,4.4871743200136,0.094930301050283,0.759716180126881,0.867723797419433,"down"
"ENSG00000186407","CD300E",342510,"ENSG00000186407","CD300E",-0.0549917136370752,6.03302014338694,0.0949113598195285,0.759739385374281,0.867723797419433,"down"
"ENSG00000132950","ZMYM5",9205,"ENSG00000132950","ZMYM5",-0.0219832499145776,5.16698724355203,0.0948526887415135,0.759811280509592,0.867733100451409,"down"
"ENSG00000182400","TRAPPC6B",122553,"ENSG00000182400","TRAPPC6B",-0.0225763556887912,5.79739185508357,0.0947529029224127,0.759933613415981,0.867733100451409,"down"
"ENSG00000168280","KIF5C",3800,"ENSG00000168280","KIF5C",-0.0516541808231602,1.95279696235801,0.0947505046213684,0.759936554494165,0.867733100451409,"down"
"ENSG00000189114","BLOC1S3",388552,"ENSG00000189114","BLOC1S3",-0.0375562321933889,1.98068916079949,0.0947041508748965,0.759993406921284,0.867733100451409,"down"
"ENSG00000011275","RNF216",54476,"ENSG00000011275","RNF216",0.0206557621752497,6.6874597530357,0.0946739047467886,0.760030511737671,0.867733100451409,"up"
"ENSG00000166821","PEX11A",8800,"ENSG00000166821","PEX11A",0.0526891843448748,1.54698162322504,0.0946267180571669,0.760088411586296,0.867734588714899,"up"
"ENSG00000140264","SERF2",10169,"ENSG00000140264","SERF2",0.0514201057229414,9.07075920621985,0.0944432676858834,0.760313662695095,0.867927114618509,"up"
"ENSG00000164053","ATRIP",84126,"ENSG00000164053","ATRIP",0.0227883230774912,3.19690247342173,0.0943439525678364,0.760435707728853,0.868001806946007,"up"
"ENSG00000244274","DBNDD2",55861,"ENSG00000244274","DBNDD2",0.0663741476936587,-0.634588231009176,0.0942672683915479,0.760529990557579,0.868044801252795,"up"
"ENSG00000248890","HHIP-AS1",646576,"ENSG00000248890","HHIP-AS1",0.143210216231404,-2.01611552776376,0.0939817789817588,0.760881368600088,0.868381207635593,"up"
"ENSG00000270429","KNOP1P2",100420898,"ENSG00000270429","KNOP1P2",-0.0842077364500927,-1.05247756394474,0.0937621677394095,0.761152062658677,0.868625487508957,"down"
"ENSG00000278558","TMEM191B",728229,"ENSG00000278558","TMEM191B",-0.181163076780151,-2.03684886764537,0.0936089255756438,0.761341155692659,0.868754327113765,"down"
"ENSG00000214022","REPIN1",29803,"ENSG00000214022","REPIN1",0.0293636386319852,5.19145920384862,0.0935512952196793,0.761412312506741,0.868754327113765,"up"
"ENSG00000160294","MCM3AP",8888,"ENSG00000160294","MCM3AP",-0.0240687881676108,6.70691940683309,0.0935329653454051,0.761434949631801,0.868754327113765,"down"
"ENSG00000215483","LINC00598",646982,"ENSG00000215483","LINC00598",0.0521082102101861,1.53256358649296,0.0933312895769939,0.761684176894051,0.868931275480164,"up"
"ENSG00000200792","SNORA80A",677846,"ENSG00000200792","SNORA80A",0.0707284931543814,-0.141239886015551,0.0933157538919167,0.761703387845904,0.868931275480164,"up"
"ENSG00000233623","PGAM1P11",100420660,"ENSG00000233623","PGAM1P11",-0.0898463136385462,-0.560570873267782,0.0930420346861759,0.762042148389611,0.869161905205998,"down"
"ENSG00000163435","ELF3",1999,"ENSG00000163435","ELF3",-0.0703629176786681,-0.489187719455227,0.0930199390706416,0.762069518174883,0.869161905205998,"down"
"ENSG00000154646","TMPRSS15",5651,"ENSG00000154646","TMPRSS15",-0.149534266531217,-1.82280937800952,0.0930150089420419,0.762075625599024,0.869161905205998,"down"
"ENSG00000141971","MVB12A",93343,"ENSG00000141971","MVB12A",-0.0302914565774114,2.1447797717755,0.0928518824678795,0.762277806099833,0.869187048241433,"down"
"ENSG00000197774","EME2",197342,"ENSG00000197774","EME2",-0.0376539515356214,3.74267756229781,0.09283416430138,0.762299777869993,0.869187048241433,"down"
"ENSG00000144021","CIAO1",9391,"ENSG00000144021","CIAO1",-0.012340086097091,6.3297292788068,0.0927634959559683,0.762387434428542,0.869187048241433,"down"
"ENSG00000163597","SNHG16",100507246,"ENSG00000163597","SNHG16",0.0267840925844287,5.65609200251145,0.0926801512404247,0.762490861674639,0.869187048241433,"up"
"ENSG00000197111","PCBP2",5094,"ENSG00000197111","PCBP2",0.045176878649007,6.7453055676099,0.0926218165920753,0.762563282787034,0.869187048241433,"up"
"ENSG00000197183","NOL4L",140688,"ENSG00000197183","NOL4L",0.0403881006589763,5.04603657577874,0.0926137873364896,0.762573252876312,0.869187048241433,"up"
"ENSG00000142449","FBN3",84467,"ENSG00000142449","FBN3",-0.187646066465279,-2.3545769867379,0.0925525751851959,0.762649276803369,0.869187048241433,"down"
"ENSG00000233070","ZFY-AS1",107987337,"ENSG00000233070","ZFY-AS1",-0.17067953100395,-1.69407218808637,0.0925322020042019,0.762674585877913,0.869187048241433,"down"
"ENSG00000107281","NPDC1",56654,"ENSG00000107281","NPDC1",-0.0647736978976436,2.15030817555622,0.0924097725004253,0.762826741155924,0.869187048241433,"down"
"ENSG00000159618","ADGRG5",221188,"ENSG00000159618","ADGRG5",-0.0660630850812172,4.72064031145676,0.0924060789541806,0.762831333205952,0.869187048241433,"down"
"ENSG00000137501","SYTL2",54843,"ENSG00000137501","SYTL2",0.0499982236556022,6.46559549714874,0.092382006241298,0.762861264384724,0.869187048241433,"up"
"ENSG00000108528","SLC25A11",8402,"ENSG00000108528","SLC25A11",0.0250556506572473,5.67707304513983,0.0923615876318482,0.762886655523765,0.869187048241433,"up"
"ENSG00000184232","OAF",220323,"ENSG00000184232","OAF",0.0425612374598022,2.6828162110068,0.0923580793334695,0.762891018504845,0.869187048241433,"up"
"ENSG00000158856","DMTN",2039,"ENSG00000158856","DMTN",-0.0966478705248485,7.39783491810762,0.0923578164512567,0.762891345433405,0.869187048241433,"down"
"ENSG00000173065","FAM222B",55731,"ENSG00000173065","FAM222B",-0.0547141666358207,2.05841655981674,0.0921800332901772,0.763112558891748,0.869331941442715,"down"
"ENSG00000278030","TRBV7-9",28589,"ENSG00000278030","TRBV7-9",-0.160143173318116,-1.04482163627487,0.0921357282863462,0.763167723411132,0.869331941442715,"down"
"ENSG00000158161","EYA3",2140,"ENSG00000158161","EYA3",-0.0229770842041762,5.82277211208516,0.0921140980002111,0.763194660728877,0.869331941442715,"down"
"ENSG00000226496","LINC00323",284835,"ENSG00000226496","LINC00323",0.155852027428912,-1.84070491384673,0.0920734259299444,0.763245321142733,0.869331941442715,"up"
"ENSG00000283379","MIR3688-2",100616303,"ENSG00000283379","MIR3688-2",0.14049599426244,-1.7487972008406,0.0916902840479675,0.763723158053712,0.869811577720956,"up"
"ENSG00000090615","GOLGA3",2802,"ENSG00000090615","GOLGA3",-0.0241048940392951,5.97938613138973,0.0915805651060545,0.763860195557093,0.869903031886009,"down"
"ENSG00000153363","LINC00467",84791,"ENSG00000153363","LINC00467",-0.0350237182800226,1.66610192340347,0.091457082954801,0.764014530561087,0.869960678649543,"down"
"ENSG00000116212","LRRC42",115353,"ENSG00000116212","LRRC42",-0.032849686957924,2.34113420685157,0.0914492711174363,0.764024298070447,0.869960678649543,"down"
"ENSG00000149182","ARFGAP2",84364,"ENSG00000149182","ARFGAP2",-0.0191032956581261,6.72185441019573,0.0913298393126812,0.764173686145349,0.870027018669098,"down"
"ENSG00000243156","MICAL3",57553,"ENSG00000243156","MICAL3",0.0470473399726887,5.05616636389563,0.0913119662109409,0.764196051422955,0.870027018669098,"up"
"ENSG00000207306","RNU6-1152P",106480073,"ENSG00000207306","RNU6-1152P",0.136298386618778,-1.9500917780454,0.0911796981902731,0.764361637770898,0.87010842083875,"up"
"ENSG00000172349","IL16",3603,"ENSG00000172349","IL16",-0.0243208264172995,9.84100680425967,0.0911641956304535,0.764381054022771,0.87010842083875,"down"
"ENSG00000226648","PLCG1-AS1",101927117,"ENSG00000226648","PLCG1-AS1",0.0723324849234344,-0.935122504533764,0.0910754175931853,0.764492279262705,0.870170425067245,"up"
"ENSG00000136960","ENPP2",5168,"ENSG00000136960","ENPP2",0.0590095364590085,2.42781923995484,0.0908666568168836,0.76475405819377,0.870319559557501,"up"
"ENSG00000154589","LY96",23643,"ENSG00000154589","LY96",-0.067394015257545,4.39692234693129,0.0908613104232939,0.764760766704781,0.870319559557501,"down"
"ENSG00000204022","LIPJ",142910,"ENSG00000204022","LIPJ",-0.0844609734200839,-1.27213230668498,0.0907324718867667,0.764922495124248,0.870319559557501,"down"
"ENSG00000036448","MYOM2",9172,"ENSG00000036448","MYOM2",-0.202057161160407,-2.35818613435304,0.0907219745872178,0.764935677700645,0.870319559557501,"down"
"ENSG00000204165","CXorf65",158830,"ENSG00000204165","CXorf65",0.0396247697797203,1.47223141555688,0.0907109879768884,0.764949475649431,0.870319559557501,"up"
"ENSG00000072042","RDH11",51109,"ENSG00000072042","RDH11",0.021137496942004,5.87048015238429,0.0906689668833725,0.765002257851711,0.870319559557501,"up"
"ENSG00000259706","HSP90B2P",7190,"ENSG00000259706","HSP90B2P",-0.0285191730079787,4.55666647236463,0.090654321875608,0.765020656415108,0.870319559557501,"down"
"ENSG00000186638","KIF24",347240,"ENSG00000186638","KIF24",0.0540386858932332,1.89648549936693,0.090604196836473,0.765083640934542,0.870326634723876,"up"
"ENSG00000221994","ZNF630",57232,"ENSG00000221994","ZNF630",-0.0686879588123105,2.29844492489113,0.0904432250367467,0.765286038579423,0.870414331909102,"down"
"ENSG00000162639","HENMT1",113802,"ENSG00000162639","HENMT1",0.0379158456659718,4.35426775704848,0.0904126896962683,0.765324454344854,0.870414331909102,"up"
"ENSG00000225137","DYNC1I2P1",728532,"ENSG00000225137","DYNC1I2P1",0.0265898821213576,3.98081891859286,0.0904074502073906,0.765331046730147,0.870414331909102,"up"
"ENSG00000198945","L3MBTL3",84456,"ENSG00000198945","L3MBTL3",-0.0214500263042969,5.54309432423168,0.0902761892732327,0.765496268909705,0.87051101846794,"down"
"ENSG00000173039","RELA",5970,"ENSG00000173039","RELA",-0.0285784501750116,4.23884068502086,0.0902291210063572,0.765555547148748,0.87051101846794,"down"
"ENSG00000140280","LYSMD2",256586,"ENSG00000140280","LYSMD2",-0.0384452664181795,4.52759503863807,0.0902046342347701,0.765586392709477,0.87051101846794,"down"
"ENSG00000116133","DHCR24",1718,"ENSG00000116133","DHCR24",0.0471036433733477,2.36351565706864,0.0901065400610762,0.765710006116018,0.870587008807623,"up"
"ENSG00000261008","LINC01572",101927957,"ENSG00000261008","LINC01572",-0.0450482578729388,1.47380747140011,0.0899741782736567,0.765876918416808,0.870607365009904,"down"
"ENSG00000138175","ARL3",403,"ENSG00000138175","ARL3",-0.0417333007781758,2.65109050144674,0.0899593156286902,0.765895669042659,0.870607365009904,"down"
"ENSG00000158321","AUTS2",26053,"ENSG00000158321","AUTS2",-0.0469440934522207,3.72068181330428,0.0899388054371343,0.765921547358446,0.870607365009904,"down"
"ENSG00000150045","KLRF1",51348,"ENSG00000150045","KLRF1",0.0879102782317624,4.38895035406668,0.0898802447061055,0.76599545290699,0.870607365009904,"up"
"ENSG00000136098","NEK3",4752,"ENSG00000136098","NEK3",-0.038178534956041,2.53989361996289,0.0898672719835469,0.766011828462275,0.870607365009904,"down"
"ENSG00000171596","NMUR1",10316,"ENSG00000171596","NMUR1",0.0665746068517376,2.88848496665098,0.0896502681355327,0.766285945485929,0.870854355955101,"up"
"ENSG00000213188","YBX1P4",100131012,"ENSG00000213188","YBX1P4",0.0650641156125866,-0.973776009955627,0.0896036731010254,0.766344851079259,0.870856748943611,"up"
"ENSG00000088888","MAVS",57506,"ENSG00000088888","MAVS",-0.0274941460909686,6.64911998329352,0.0893570932399316,0.766656856870066,0.871146737532931,"down"
"ENSG00000219481","NBPF1",55672,"ENSG00000219481","NBPF1",0.0470441797123289,2.75724976513472,0.0892571416298742,0.76678346283766,0.871170373932824,"up"
"ENSG00000196247","ZNF107",51427,"ENSG00000196247","ZNF107",-0.0411147950684676,6.97998274367392,0.0892509572234407,0.766791298997095,0.871170373932824,"down"
"ENSG00000125458","NT5C",30833,"ENSG00000125458","NT5C",0.0392619300382216,4.3799938934418,0.0890732696470275,0.76701657067783,0.871361741377629,"up"
"ENSG00000023902","PLEKHO1",51177,"ENSG00000023902","PLEKHO1",-0.0301107148356209,7.42057425438488,0.0889591893919828,0.767161330491617,0.871461622515927,"down"
"ENSG00000131503","ANKHD1",54882,"ENSG00000131503","ANKHD1",-0.0358052161755826,4.02958094260658,0.0887908213596518,0.767375162831694,0.8716399464021,"down"
"ENSG00000136141","LRCH1",23143,"ENSG00000136141","LRCH1",0.0253121243357062,5.28032403542123,0.0886449854565642,0.767560557536706,0.871785944747964,"up"
"ENSG00000162873","KLHDC8A",55220,"ENSG00000162873","KLHDC8A",-0.105976852673825,-0.166820274934195,0.0883961113692013,0.767877324669942,0.872081121617744,"down"
"ENSG00000146433","TMEM181",57583,"ENSG00000146433","TMEM181",-0.0255852808134375,6.13567964004335,0.0882862393157868,0.76801732464088,0.872121496925067,"down"
"ENSG00000116667","C1orf21",81563,"ENSG00000116667","C1orf21",-0.0640712829981237,4.65589448979717,0.0882789309022552,0.768026640456709,0.872121496925067,"down"
"ENSG00000107077","KDM4C",23081,"ENSG00000107077","KDM4C",0.0229337453092642,5.899295816175,0.0881445011907093,0.768198069038112,0.872208384386792,"up"
"ENSG00000239732","TLR9",54106,"ENSG00000239732","TLR9",-0.0769298538816224,-1.00990167128844,0.0881265112079649,0.76822102118502,0.872208384386792,"down"
"ENSG00000104894","CD37",951,"ENSG00000104894","CD37",0.0358598363908866,7.10985991563813,0.0880851337179975,0.768273821493845,0.872208384386792,"up"
"ENSG00000228495","LINC01013",100507254,"ENSG00000228495","LINC01013",0.0992379800458957,2.16379602416902,0.0879277866530001,0.768474729915261,0.872339414791416,"up"
"ENSG00000075856","SART3",9733,"ENSG00000075856","SART3",-0.0185758508314711,6.63490086463928,0.0878675617568478,0.768551679857724,0.872339414791416,"down"
"ENSG00000215182","MUC5AC",4586,"ENSG00000215182","MUC5AC",-0.164415740594814,-1.94948546589005,0.0878611077360645,0.768559927928675,0.872339414791416,"down"
"ENSG00000255150","EID3",493861,"ENSG00000255150","EID3",-0.0255604883471269,3.09739184528314,0.08769418392714,0.768773367037398,0.872466026336178,"down"
"ENSG00000136490","LIMD2",80774,"ENSG00000136490","LIMD2",0.0283972030105095,8.6863555889326,0.0876599204960513,0.768817205759378,0.872466026336178,"up"
"ENSG00000157470","FAM81A",145773,"ENSG00000157470","FAM81A",0.0601021982786458,0.252792782808422,0.0876403953371406,0.768842191614147,0.872466026336178,"up"
"ENSG00000126467","TSKS",60385,"ENSG00000126467","TSKS",0.10770029088017,-0.192710879944812,0.0875908674124465,0.768905584862059,0.872473388625302,"up"
"ENSG00000184060","ADAP2",55803,"ENSG00000184060","ADAP2",-0.0389770718112739,3.38286517111468,0.0874434397822694,0.769094400476065,0.872623055435435,"down"
"ENSG00000214626","POLR3DP1",100422384,"ENSG00000214626","POLR3DP1",-0.0778428174241802,0.123872013317948,0.0872521625786068,0.769339634395638,0.872774552434449,"down"
"ENSG00000167600","CYP2S1",29785,"ENSG00000167600","CYP2S1",-0.0785943639608791,-0.399263848323067,0.0871944631972785,0.769413667474576,0.872774552434449,"down"
"ENSG00000214142","RPL7P60",100289264,"ENSG00000214142","RPL7P60",-0.129094736099705,-1.94367104452475,0.0871826588527033,0.76942881671269,0.872774552434449,"down"
"ENSG00000178952","TUFM",7284,"ENSG00000178952","TUFM",0.0329692904039164,6.47693421816387,0.0871617727414706,0.769455623875323,0.872774552434449,"up"
"ENSG00000119917","IFIT3",3437,"ENSG00000119917","IFIT3",-0.12362952055184,8.3554915029523,0.0871158983803246,0.76951451554766,0.872776782983927,"down"
"ENSG00000198887","SMC5",23137,"ENSG00000198887","SMC5",0.0285041099069991,6.77061894570773,0.0869813651472159,0.769687321395556,0.872908204130237,"up"
"ENSG00000220392","FCF1P5",106479045,"ENSG00000220392","FCF1P5",-0.0827705127103534,-1.14740536147098,0.086867317672595,0.76983392762983,0.872990678031521,"down"
"ENSG00000251804","RNU6-1294P",106480131,"ENSG00000251804","RNU6-1294P",-0.0693305744230219,-1.31363836172456,0.0868149886522438,0.769901230838502,0.872990678031521,"down"
"ENSG00000110801","PSMD9",5715,"ENSG00000110801","PSMD9",0.0228481468011298,3.58861684321471,0.0867919569373737,0.769930860184074,0.872990678031521,"up"
"ENSG00000068120","COASY",80347,"ENSG00000068120","COASY",-0.0329776902094139,2.89055115794447,0.0865325922632615,0.770264818033024,0.873304754128694,"down"
"ENSG00000162512","SDC3",9672,"ENSG00000162512","SDC3",-0.0744035563552545,0.118003504478149,0.08622172919594,0.77066580385934,0.873694772609539,"down"
"ENSG00000108691","CCL2",6347,"ENSG00000108691","CCL2",0.146867358937659,-0.849888438018366,0.0861085273585435,0.770812019580143,0.873795924894843,"up"
"ENSG00000224763","FDPSP8",401981,"ENSG00000224763","FDPSP8",-0.0678311437143826,-1.04438181101691,0.085972216633301,0.770988222465745,0.873899423204068,"down"
"ENSG00000143851","PTPN7",5778,"ENSG00000143851","PTPN7",0.0286982113861228,5.0645981201521,0.0859379699588232,0.771032515523496,0.873899423204068,"up"
"ENSG00000164151","ICE1",23379,"ENSG00000164151","ICE1",0.0194938948784407,6.57560342002655,0.0859056581127487,0.771074314968995,0.873899423204068,"up"
"ENSG00000137947","GTF2B",2959,"ENSG00000137947","GTF2B",0.0400461367991027,5.83807425353197,0.0857527298208762,0.771272263114269,0.874059157222852,"up"
"ENSG00000162231","NXF1",10482,"ENSG00000162231","NXF1",-0.0241736013899472,6.18524181253483,0.0856365819262666,0.771422731582148,0.874165064347191,"down"
"ENSG00000151743","AMN1",196394,"ENSG00000151743","AMN1",0.0321587618332189,4.60463720535307,0.0855599245961398,0.771522101217415,0.874213055640042,"up"
"ENSG00000111644","ACRBP",84519,"ENSG00000111644","ACRBP",-0.0561832822456479,3.68309799361963,0.0854515702650318,0.771662641774326,0.874307687236474,"down"
"ENSG00000169184","MN1",4330,"ENSG00000169184","MN1",-0.0686184938819047,-0.72354459073442,0.0853245226929713,0.771827551805006,0.874429913860516,"down"
"ENSG00000105186","ANKRD27",84079,"ENSG00000105186","ANKRD27",-0.0185718186400025,5.82263569533903,0.0852792611073266,0.771886334407913,0.874431895902329,"down"
"ENSG00000133142","TCEAL4",79921,"ENSG00000133142","TCEAL4",-0.0520149577434458,2.37820759028877,0.0851601438093782,0.772041116786037,0.8745426230191,"down"
"ENSG00000213876","RPL7AP64",728486,"ENSG00000213876","RPL7AP64",0.0474937509176879,2.80358581729962,0.0849290611765472,0.772341724173814,0.874818507316262,"up"
"ENSG00000122958","VPS26A",9559,"ENSG00000122958","VPS26A",-0.0231519294912724,5.21948432281259,0.0848717018154812,0.772416409827983,0.874838472001376,"down"
"ENSG00000162825","NBPF20",100288142,"ENSG00000162825","NBPF20",0.0523637959437558,0.591244456151844,0.0847339182872231,0.772595925191578,0.874977155047812,"up"
"ENSG00000232282","MTND1P32",100856881,"ENSG00000232282","MTND1P32",-0.0958962792876899,-1.1492245403597,0.0846877536049179,0.772656107693472,0.87498068122877,"down"
"ENSG00000131023","LATS1",9113,"ENSG00000131023","LATS1",0.0265809389663534,6.15172351200721,0.0845034499619789,0.772896552609214,0.875172100888769,"up"
"ENSG00000229153","EPHA1-AS1",285965,"ENSG00000229153","EPHA1-AS1",-0.069694338426797,2.62475342706065,0.0844707029377769,0.772939304600497,0.875172100888769,"down"
"ENSG00000235706","DICER1-AS1",400242,"ENSG00000235706","DICER1-AS1",-0.0416512044329271,0.848689296730888,0.0843761363114459,0.773062814068755,0.875240503028676,"down"
"ENSG00000131747","TOP2A",7153,"ENSG00000131747","TOP2A",-0.051062120983138,3.45435930386834,0.0843370476259528,0.773113888110968,0.875240503028676,"down"
"ENSG00000249993","BFSP2-AS1",85003,"ENSG00000249993","BFSP2-AS1",-0.0915308078036818,-0.812624958922123,0.0842771720153229,0.773192147696863,0.875264471979348,"down"
"ENSG00000243770","RN7SL65P",106479247,"ENSG00000243770","RN7SL65P",-0.102238676397785,-1.49490881300744,0.0841329275452969,0.773380804527839,0.875413399410914,"down"
"ENSG00000175857","GAPT",202309,"ENSG00000175857","GAPT",-0.0412137703643958,6.91019616003374,0.0837988787551879,0.773818381280874,0.875811810159495,"down"
"ENSG00000137944","KYAT3",56267,"ENSG00000137944","KYAT3",0.0273988051716385,4.28984253177626,0.0837770368808776,0.773847025321594,0.875811810159495,"up"
"ENSG00000100650","SRSF5",6430,"ENSG00000100650","SRSF5",-0.0178949460564403,8.60046836381645,0.0836116515966715,0.774064047876433,0.875992765134446,"down"
"ENSG00000147650","LRP12",29967,"ENSG00000147650","LRP12",0.0446643649746218,2.59297591341048,0.0835615302361334,0.774129864337958,0.876002589123151,"up"
"ENSG00000253305","PCDHGB6",56100,"ENSG00000253305","PCDHGB6",-0.0917353739063888,-0.31667821359876,0.0831559772760164,0.774663202889831,0.876541418945158,"down"
"ENSG00000121774","KHDRBS1",10657,"ENSG00000121774","KHDRBS1",-0.0159843628884669,6.10297667170018,0.0830814231192571,0.774761401779436,0.876571092882719,"down"
"ENSG00000133026","MYH10",4628,"ENSG00000133026","MYH10",0.0446035815741297,1.82566317283892,0.0830205048596979,0.774841675667806,0.876571092882719,"up"
"ENSG00000162745","OLFML2B",25903,"ENSG00000162745","OLFML2B",0.0909379552971677,-0.502227935607103,0.0829733600635224,0.774903821772402,0.876571092882719,"up"
"ENSG00000215277","RNF212B",100507650,"ENSG00000215277","RNF212B",0.15133489264541,-1.96994650108505,0.0829625164419106,0.774918118505894,0.876571092882719,"up"
"ENSG00000134121","CHL1",10752,"ENSG00000134121","CHL1",0.074384088445894,1.38540455471531,0.0827917170107971,0.775143442263838,0.876761287848703,"up"
"ENSG00000178297","TMPRSS9",360200,"ENSG00000178297","TMPRSS9",0.120590812539173,2.60266076581571,0.0827080673950369,0.775253887343652,0.876761825702351,"up"
"ENSG00000149557","FEZ1",9638,"ENSG00000149557","FEZ1",-0.0900384584340495,1.03426039779426,0.0827047353754079,0.775258287962873,0.876761825702351,"down"
"ENSG00000169962","TAS1R3",83756,"ENSG00000169962","TAS1R3",-0.0561460912947716,-0.298217550697836,0.0825478752451703,0.775465563036794,0.876901305461826,"down"
"ENSG00000263642","MIR4802",100616274,"ENSG00000263642","MIR4802",-0.128281278645811,-1.11383943767146,0.0825248486271562,0.775496008397919,0.876901305461826,"down"
"ENSG00000134508","CABLES1",91768,"ENSG00000134508","CABLES1",-0.0599694041909866,-0.740253896438937,0.0822782470526151,0.775822349605259,0.877148339478824,"down"
"ENSG00000165732","DDX21",9188,"ENSG00000165732","DDX21",-0.0258300256640542,7.52434910727387,0.0822733044148183,0.77582889588262,0.877148339478824,"down"
"ENSG00000147996","CBWD5",220869,"ENSG00000147996","CBWD5",0.0484838106351569,2.21766848442392,0.0821085452234344,0.776047233347228,0.877330495625992,"up"
"ENSG00000148296","SURF6",6838,"ENSG00000148296","SURF6",0.0224814206918479,5.3868641404307,0.0820287206641558,0.776153101573834,0.877351743013819,"up"
"ENSG00000221996","OR52B4",143496,"ENSG00000221996","OR52B4",-0.0987315135783386,-1.61384411878893,0.0819664232633606,0.776235763009532,0.877351743013819,"down"
"ENSG00000221439","RNU4ATAC16P",106481160,"ENSG00000221439","RNU4ATAC16P",-0.0811235775901833,0.845721647789843,0.0819649648689377,0.776237698537859,0.877351743013819,"down"
"ENSG00000106244","PDAP1",11333,"ENSG00000106244","PDAP1",-0.0214297210343351,4.38870405421892,0.0819133526883819,0.776306208379562,0.877364498516544,"down"
"ENSG00000156587","UBE2L6",9246,"ENSG00000156587","UBE2L6",-0.0614273106718419,6.56102865067014,0.0815945038094795,0.776729966964929,0.877778716997589,"down"
"ENSG00000168675","LDLRAD4",753,"ENSG00000168675","LDLRAD4",0.0235838231622135,5.9239077021409,0.0814271507545291,0.776952742683716,0.877904645194484,"up"
